Date,AQI,State,Site ID
2010-05-07,67.50726579565696,New York,126
2010-05-08,56.07960845733939,New York,127
2010-05-09,48.06595716803215,New York,128
2010-05-10,42.296750722331936,New York,129
2010-05-11,62.02980019926261,New York,130
2010-05-12,43.980299674564016,New York,131
2010-05-13,75.76519629641568,New York,132
2010-05-14,56.54254672148976,New York,133
2010-05-15,48.95061800320619,New York,134
2010-05-16,58.43436452081948,New York,135
2010-05-17,77.19368247238452,New York,136
2010-05-18,66.93907085333593,New York,137
2010-05-19,46.80946896022759,New York,138
2010-05-20,61.68448572621907,New York,139
2010-05-21,60.034293372085656,New York,140
2010-05-22,46.95563312584005,New York,141
2010-05-23,60.763652412141596,New York,142
2010-05-24,61.98817188927407,New York,143
2010-05-25,55.13636543719184,New York,144
2010-05-26,56.298399514692,New York,145
2010-05-27,70.77437824457502,New York,146
2010-05-28,47.24580786795636,New York,147
2010-05-29,57.24298015072334,New York,148
2010-05-30,51.50523898110953,New York,149
2010-05-31,61.08886511883153,New York,150
2010-06-01,62.81562933396273,New York,151
2010-06-02,29.035139991993667,New York,152
2010-06-03,61.975674874634635,New York,153
2010-06-04,57.783000653270406,New York,154
2010-06-05,68.33035760337091,New York,155
2010-06-06,66.63128174422789,New York,156
2010-06-07,24.878381218216752,New York,157
2010-06-08,40.212988245467535,New York,158
2010-06-09,53.99960286052484,New York,159
2010-06-10,48.11289111711446,New York,160
2010-06-11,59.40770518779426,New York,161
2010-06-12,50.78802805512498,New York,162
2010-06-13,65.85152009096808,New York,163
2010-06-14,64.19615344730894,New York,164
2010-06-15,38.180415566608374,New York,165
2010-06-16,60.42192097682104,New York,166
2010-06-17,59.94806584685525,New York,167
2010-06-18,31.56975544834681,New York,168
2010-06-19,58.35169290252512,New York,169
2010-06-20,58.57448734036884,New York,170
2010-06-21,55.63911540460614,New York,171
2010-06-22,40.03123788944471,New York,172
2010-06-23,48.43851908100048,New York,173
2010-06-24,47.59597256845143,New York,174
2010-06-25,34.983543707321196,New York,175
2010-06-26,53.448988708335236,New York,176
2010-06-27,51.05949654995772,New York,177
2010-06-28,55.67754514210912,New York,178
2010-06-29,51.17613478600064,New York,179
2010-06-30,49.66341413137971,New York,180
2010-07-01,48.677612093291174,New York,181
2010-07-02,48.93841174085804,New York,182
2010-07-03,64.10692808133169,New York,183
2010-07-04,55.05530854159508,New York,184
2010-07-05,43.77648094991249,New York,185
2010-07-06,43.24381544992898,New York,186
2010-07-07,50.21581711880821,New York,187
2010-07-08,42.7738026507348,New York,188
2010-07-09,45.40745292259799,New York,189
2010-07-10,50.71215557722631,New York,190
2010-07-11,48.90715400875758,New York,191
2010-07-12,31.459080289849023,New York,192
2010-07-13,49.29175748247599,New York,193
2010-07-14,47.0423489231425,New York,194
2010-07-15,50.73906485165774,New York,195
2010-07-16,54.588643303634896,New York,196
2010-07-17,47.14191142162317,New York,197
2010-07-18,52.3789893886955,New York,198
2010-07-19,44.23797111208463,New York,199
2010-07-20,37.89698922138426,New York,200
2010-07-21,36.492878590824,New York,201
2010-07-22,48.34215762638301,New York,202
2010-07-23,48.119948068238656,New York,203
2010-07-24,43.34986304612522,New York,204
2010-07-25,31.85325678919667,New York,205
2010-07-26,36.90421678223984,New York,206
2010-07-27,39.413224689251905,New York,207
2010-07-28,21.041703528479584,New York,208
2010-07-29,42.07159600833783,New York,209
2010-07-30,67.1363312291074,New York,210
2010-07-31,65.37545069658196,New York,211
2010-08-01,35.38588787017989,New York,212
2010-08-02,26.567361367087184,New York,213
2010-08-03,49.26255677379432,New York,214
2010-08-04,40.2062277185863,New York,215
2010-08-05,64.46219977024128,New York,216
2010-08-06,52.92162737226192,New York,217
2010-08-07,33.47876403751235,New York,218
2010-08-08,44.08094070513747,New York,219
2010-08-09,45.381851242326306,New York,220
2010-08-10,40.26105737276805,New York,221
2010-08-11,49.55821451620956,New York,222
2010-08-12,45.85427142183595,New York,223
2010-08-13,54.580456355454345,New York,224
2010-08-14,56.97505925182774,New York,225
2010-08-15,40.218717467013036,New York,226
2010-08-16,17.486630353492323,New York,227
2010-08-17,43.399996730644745,New York,228
2010-08-18,19.974510550783734,New York,229
2010-08-19,42.50781977390863,New York,230
2010-08-20,53.53248116264838,New York,231
2010-08-21,52.850408148536644,New York,232
2010-08-22,42.189092954896765,New York,233
2010-08-23,42.452136698074604,New York,234
2010-08-24,28.745605138769676,New York,235
2010-08-25,58.069893792273916,New York,236
2010-08-26,23.38435189137747,New York,237
2010-08-27,57.37594458618806,New York,238
2010-08-28,46.521819635490246,New York,239
2010-08-29,31.589578352075222,New York,240
2010-08-30,45.510323149205405,New York,241
2010-08-31,38.17969227906428,New York,242
2010-09-01,43.34854125354514,New York,243
2010-09-02,42.671323728354366,New York,244
2010-09-03,29.184673990106276,New York,245
2010-09-04,38.32997496841854,New York,246
2010-09-05,53.6307025193787,New York,247
2010-09-06,48.790563176597686,New York,248
2010-09-07,33.738950021563255,New York,249
2010-09-08,38.02699577505042,New York,250
2010-09-09,21.794329188693496,New York,251
2010-09-10,28.929869121668514,New York,252
2010-09-11,33.66273379057138,New York,253
2010-09-12,44.05501432639546,New York,254
2010-09-13,55.09479578673309,New York,255
2010-09-14,51.69283856583864,New York,256
2010-09-15,33.37535109173068,New York,257
2010-09-16,44.844998665716524,New York,258
2010-09-17,42.20345774101755,New York,259
2010-09-18,38.097192198037405,New York,260
2010-09-19,29.03917167341794,New York,261
2010-09-20,27.29961343275137,New York,262
2010-09-21,39.30884940555999,New York,263
2010-09-22,51.82968663115102,New York,264
2010-09-23,38.54757378629303,New York,265
2010-09-24,49.72671643671392,New York,266
2010-09-25,28.498601056510612,New York,267
2010-09-26,38.87430777799781,New York,268
2010-09-27,48.562869003805226,New York,269
2010-09-28,41.723305665165924,New York,270
2010-09-29,38.94728148795173,New York,271
2010-09-30,27.714831255140044,New York,272
2010-10-01,51.314042246360074,New York,273
2010-10-02,37.78559199362353,New York,274
2010-10-03,50.77647778649154,New York,275
2010-10-04,40.32335723779355,New York,276
2010-10-05,33.440752785889934,New York,277
2010-10-06,50.797805562662084,New York,278
2010-10-07,38.352724778773855,New York,279
2010-10-08,42.16652604834726,New York,280
2010-10-09,40.4737198050547,New York,281
2010-10-10,41.24819830431064,New York,282
2010-10-11,34.34870907660242,New York,283
2010-10-12,53.954761077982724,New York,284
2010-10-13,46.13815661556103,New York,285
2010-10-14,48.465750107705894,New York,286
2010-10-15,31.750445179384123,New York,287
2010-10-16,32.72291983031068,New York,288
2010-10-17,47.297458433184076,New York,289
2010-10-18,46.639789348022504,New York,290
2010-10-19,49.32659042890049,New York,291
2010-10-20,23.577312863073114,New York,292
2010-10-21,23.191529487685738,New York,293
2010-10-22,49.92034516111226,New York,294
2010-10-23,38.13560905338206,New York,295
2010-10-24,47.20159116368864,New York,296
2010-10-25,42.38366374576507,New York,297
2010-10-26,31.713773273556615,New York,298
2010-10-27,44.506680642087495,New York,299
2010-10-28,29.5946080229755,New York,300
2010-10-29,56.04078013370689,New York,301
2010-10-30,30.682495522132122,New York,302
2010-10-31,34.40987265281261,New York,303
2010-11-01,46.936558671321954,New York,304
2010-11-02,43.588073200708585,New York,305
2010-11-03,39.76376830854594,New York,306
2010-11-04,50.16174324830628,New York,307
2010-11-05,58.23132079198197,New York,308
2010-11-06,33.994789099604816,New York,309
2010-11-07,41.17440663624231,New York,310
2010-11-08,32.40630593447793,New York,311
2010-11-09,21.90975424639846,New York,312
2010-11-10,40.54843581053238,New York,313
2010-11-11,47.77014136445561,New York,314
2010-11-12,40.96403515796467,New York,315
2010-11-13,28.5507238648364,New York,316
2010-11-14,43.37335506389598,New York,317
2010-11-15,32.18214312610519,New York,318
2010-11-16,43.471623304468544,New York,319
2010-11-17,39.13170111026929,New York,320
2010-11-18,36.580044782754,New York,321
2010-11-19,49.89105856694973,New York,322
2010-11-20,56.05071771256033,New York,323
2010-11-21,49.692028120393644,New York,324
2010-11-22,41.30420599875614,New York,325
2010-11-23,38.1758677007912,New York,326
2010-11-24,52.590668509537906,New York,327
2010-11-25,37.97108360258501,New York,328
2010-11-26,43.749261709071924,New York,329
2010-11-27,41.65508083155405,New York,330
2010-11-28,54.54463361719301,New York,331
2010-11-29,41.882157290403946,New York,332
2010-11-30,35.743347835555696,New York,333
2010-12-01,59.18231917632204,New York,334
2010-12-02,55.83963365857632,New York,335
2010-12-03,63.38804174010825,New York,336
2010-12-04,59.920560214029656,New York,337
2010-12-05,40.69228510658863,New York,338
2010-12-06,35.22058427600225,New York,339
2010-12-07,49.71293068374293,New York,340
2010-12-08,20.05963817073112,New York,341
2010-12-09,38.290895236135896,New York,342
2010-12-10,49.1856303182881,New York,343
2010-12-11,46.3003740188572,New York,344
2010-12-12,55.15767331359605,New York,345
2010-12-13,49.73187891922734,New York,346
2010-12-14,48.57018964241348,New York,347
2010-12-15,35.41591513087221,New York,348
2010-12-16,56.75754437374803,New York,349
2010-12-17,36.72816445809179,New York,350
2010-12-18,40.426198105240545,New York,351
2010-12-19,46.37963569129154,New York,352
2010-12-20,41.427091973121655,New York,353
2010-12-21,48.59149917722578,New York,354
2010-12-22,41.19070106733851,New York,355
2010-12-23,31.37451192043423,New York,356
2010-12-24,52.5425177552517,New York,357
2010-12-25,60.73293027519261,New York,358
2010-12-26,34.38925688293951,New York,359
2010-12-27,41.29281764640047,New York,360
2010-12-28,43.68942547824233,New York,361
2010-12-29,42.000287780258255,New York,362
2010-12-30,61.32750260212856,New York,363
2010-12-31,21.82169393365675,New York,364
2011-01-01,62.8183003105658,New York,365
2011-01-02,60.807890248033246,New York,366
2011-01-03,38.104781023888826,New York,367
2011-01-04,62.09336650512361,New York,368
2011-01-05,39.46389841178666,New York,369
2011-01-06,39.65084258781403,New York,370
2011-01-07,73.07725558392661,New York,371
2011-01-08,52.006740832609374,New York,372
2011-01-09,46.11906273464185,New York,373
2011-01-10,58.411302994545586,New York,374
2011-01-11,63.911896975868686,New York,375
2011-01-12,40.30173188739047,New York,376
2011-01-13,56.019135820573595,New York,377
2011-01-14,55.69328440753357,New York,378
2011-01-15,56.77626443430289,New York,379
2011-01-16,47.59501077615781,New York,380
2011-01-17,56.177827761721176,New York,381
2011-01-18,68.5242055197663,New York,382
2011-01-19,48.78021875270395,New York,383
2011-01-20,44.08416848717562,New York,384
2011-01-21,52.166118455405936,New York,385
2011-01-22,44.661707679100644,New York,386
2011-01-23,43.907998780595406,New York,387
2011-01-24,49.4245177975573,New York,388
2011-01-25,49.171905119296866,New York,389
2011-01-26,47.33046930966628,New York,390
2011-01-27,61.6160355794308,New York,391
2011-01-28,64.43156023053882,New York,392
2011-01-29,68.16959140721416,New York,393
2011-01-30,44.66306930958556,New York,394
2011-01-31,57.78422694608615,New York,395
2011-02-01,49.81325554874135,New York,396
2011-02-02,49.3291512944767,New York,397
2011-02-03,45.92386276787438,New York,398
2011-02-04,76.75480503859188,New York,399
2011-02-05,52.946695502806506,New York,400
2011-02-06,62.77566834758292,New York,401
2011-02-07,61.268792393797334,New York,402
2011-02-08,68.45451491109979,New York,403
2011-02-09,65.09396669841803,New York,404
2011-02-10,58.83686509609041,New York,405
2011-02-11,59.66135656315728,New York,406
2011-02-12,30.149107603792324,New York,407
2011-02-13,45.95329181167729,New York,408
2011-02-14,68.08074428535518,New York,409
2011-02-15,55.09993368428895,New York,410
2011-02-16,52.24377741777161,New York,411
2011-02-17,70.99449840743112,New York,412
2011-02-18,76.31646777983997,New York,413
2011-02-19,63.54683500228418,New York,414
2011-02-20,44.781691931355184,New York,415
2011-02-21,48.13192888175045,New York,416
2011-02-22,62.69748380278894,New York,417
2011-02-23,67.08887153408288,New York,418
2011-02-24,34.238609733153524,New York,419
2011-02-25,69.54135427835499,New York,420
2011-02-26,48.2780338996605,New York,421
2011-02-27,52.86890475787557,New York,422
2011-02-28,71.70134840082264,New York,423
2011-03-01,55.468365655397086,New York,424
2011-03-02,38.43458479157294,New York,425
2011-03-03,80.30951413139897,New York,426
2011-03-04,65.3192810248068,New York,427
2011-03-05,48.410317653027214,New York,428
2011-03-06,57.30760573154857,New York,429
2011-03-07,64.83047788975225,New York,430
2011-03-08,65.04372746875526,New York,431
2011-03-09,43.14443101841507,New York,432
2011-03-10,67.02731713346931,New York,433
2011-03-11,58.640275005388574,New York,434
2011-03-12,69.95512640558921,New York,435
2011-03-13,54.22597250352245,New York,436
2011-03-14,62.439527779641686,New York,437
2011-03-15,55.066192715959126,New York,438
2011-03-16,59.48189976620101,New York,439
2011-03-17,59.673096006323696,New York,440
2011-03-18,63.32645405887436,New York,441
2011-03-19,75.77807278585419,New York,442
2011-03-20,46.62610584277484,New York,443
2011-03-21,49.50459776831595,New York,444
2011-03-22,57.75796958997609,New York,445
2011-03-23,66.34437870666004,New York,446
2011-03-24,60.83749012826044,New York,447
2011-03-25,60.644057951280594,New York,448
2011-03-26,59.21090014363173,New York,449
2011-03-27,58.03130203217332,New York,450
2011-03-28,60.14692586698491,New York,451
2011-03-29,52.95574809517542,New York,452
2011-03-30,65.53722574182632,New York,453
2011-03-31,56.931898153465966,New York,454
2011-04-01,52.75384525846391,New York,455
2011-04-02,72.67664184797073,New York,456
2011-04-03,75.88837270158416,New York,457
2011-04-04,62.63406781754584,New York,458
2011-04-05,34.51336119130595,New York,459
2011-04-06,49.210817850548096,New York,460
2011-04-07,57.143136602992165,New York,461
2011-04-08,45.65236009724834,New York,462
2011-04-09,39.02849619592712,New York,463
2011-04-10,69.94055614505957,New York,464
2011-04-11,75.9050588061333,New York,465
2011-04-12,48.230212461522044,New York,466
2011-04-13,55.957585561187194,New York,467
2011-04-14,69.17211254447795,New York,468
2011-04-15,57.473389202563496,New York,469
2011-04-16,57.281258586604466,New York,470
2011-04-17,42.93793758190145,New York,471
2011-04-18,71.23803834487605,New York,472
2011-04-19,62.85807178090755,New York,473
2011-04-20,59.858268033081565,New York,474
2011-04-21,63.61214083234625,New York,475
2011-04-22,63.34052295918042,New York,476
2011-04-23,60.05858332588362,New York,477
2011-04-24,70.66121778329835,New York,478
2011-04-25,72.24182702928665,New York,479
2011-04-26,36.36465633117033,New York,480
2011-04-27,59.586029720855784,New York,481
2011-04-28,69.67415543848205,New York,482
2011-04-29,74.64347358895542,New York,483
2011-04-30,48.98543357311367,New York,484
2011-05-01,68.05155704853183,New York,485
2011-05-02,68.84930413146415,New York,486
2011-05-03,57.732095975251,New York,487
2011-05-04,58.91429295726254,New York,488
2011-05-05,56.80420341808574,New York,489
2011-05-06,58.58652152641216,New York,490
2011-05-07,62.61092023174561,New York,491
2011-05-08,54.269882664162246,New York,492
2011-05-09,64.13997080422334,New York,493
2011-05-10,55.15155591686968,New York,494
2011-05-11,83.16780282027882,New York,495
2011-05-12,68.3167802664723,New York,496
2011-05-13,37.17519608078643,New York,497
2011-05-14,52.26480738922611,New York,498
2011-05-15,72.69103666852136,New York,499
2011-05-16,54.79299780713902,New York,500
2011-05-17,54.26999908075413,New York,501
2011-05-18,70.54054938295924,New York,502
2011-05-19,53.2283991877751,New York,503
2011-05-20,71.830847064602,New York,504
2011-05-21,41.171683672256655,New York,505
2011-05-22,54.06522074481135,New York,506
2011-05-23,48.11174566006685,New York,507
2011-05-24,60.96925639009993,New York,508
2011-05-25,43.35287048160876,New York,509
2011-05-26,47.1254227182096,New York,510
2011-05-27,70.13930289908123,New York,511
2011-05-28,46.75246575398081,New York,512
2011-05-29,47.41994131885467,New York,513
2011-05-30,50.077592569709694,New York,514
2011-05-31,60.31400182171734,New York,515
2011-06-01,60.81773927983332,New York,516
2011-06-02,65.68221199732642,New York,517
2011-06-03,48.5809460250567,New York,518
2011-06-04,50.476261089832114,New York,519
2011-06-05,65.60160757103361,New York,520
2011-06-06,79.96122712168732,New York,521
2011-06-07,48.17993987717095,New York,522
2011-06-08,66.53343114375285,New York,523
2011-06-09,47.87925071370059,New York,524
2011-06-10,58.38429107413888,New York,525
2011-06-11,69.02586138632404,New York,526
2011-06-12,57.602418406235614,New York,527
2011-06-13,69.57211248702927,New York,528
2011-06-14,37.53972035288084,New York,529
2011-06-15,60.18170762564962,New York,530
2011-06-16,56.779016549819616,New York,531
2011-06-17,54.31471004889926,New York,532
2011-06-18,54.32090017318389,New York,533
2011-06-19,68.94769764477596,New York,534
2011-06-20,58.68982570475538,New York,535
2011-06-21,44.21545202773779,New York,536
2011-06-22,42.22133461018849,New York,537
2011-06-23,71.11381797015667,New York,538
2011-06-24,37.764151347701585,New York,539
2011-06-25,58.708004663259956,New York,540
2011-06-26,57.61865538682537,New York,541
2011-06-27,55.635341280799025,New York,542
2011-06-28,65.4373407879745,New York,543
2011-06-29,48.86321654782684,New York,544
2011-06-30,68.48882643200298,New York,545
2011-07-01,58.41651608230352,New York,546
2011-07-02,54.56311885889191,New York,547
2011-07-03,38.00402643761697,New York,548
2011-07-04,30.870984734096346,New York,549
2011-07-05,54.53924548652055,New York,550
2011-07-06,42.14146358960762,New York,551
2011-07-07,41.88170243893247,New York,552
2011-07-08,50.92691747429043,New York,553
2011-07-09,23.62100345992014,New York,554
2011-07-10,46.43264783506004,New York,555
2011-07-11,50.78332300482151,New York,556
2011-07-12,37.981051462040334,New York,557
2011-07-13,48.29118075378744,New York,558
2011-07-14,55.94198767674458,New York,559
2011-07-15,65.61590067177539,New York,560
2011-07-16,27.20236358778794,New York,561
2011-07-17,47.938779569291576,New York,562
2011-07-18,45.66047741682352,New York,563
2011-07-19,35.1368248274857,New York,564
2011-07-20,42.621754701233336,New York,565
2011-07-21,59.413318318868214,New York,566
2011-07-22,30.624681584340937,New York,567
2011-07-23,42.80799304571503,New York,568
2011-07-24,62.96086391439218,New York,569
2011-07-25,58.8070496487127,New York,570
2011-07-26,42.982600620663625,New York,571
2011-07-27,49.32511423333893,New York,572
2011-07-28,49.12504356331598,New York,573
2011-07-29,57.64199556894476,New York,574
2011-07-30,49.196286708066474,New York,575
2011-07-31,40.08939065370582,New York,576
2011-08-01,41.18963064682861,New York,577
2011-08-02,56.50539894480075,New York,578
2011-08-03,38.497742829272696,New York,579
2011-08-04,44.75541083958844,New York,580
2011-08-05,26.133015380427786,New York,581
2011-08-06,63.97783910833587,New York,582
2011-08-07,43.5407686616838,New York,583
2011-08-08,40.6788460956255,New York,584
2011-08-09,58.80962402139805,New York,585
2011-08-10,48.166349302765866,New York,586
2011-08-11,30.896287241821998,New York,587
2011-08-12,35.070970532108554,New York,588
2011-08-13,53.361247532637094,New York,589
2011-08-14,43.535327470898736,New York,590
2011-08-15,30.197793878104072,New York,591
2011-08-16,47.6082589494703,New York,592
2011-08-17,32.48505243768525,New York,593
2011-08-18,40.12793974418212,New York,594
2011-08-19,57.645168016866904,New York,595
2011-08-20,43.743309398699786,New York,596
2011-08-21,47.17544976743196,New York,597
2011-08-22,53.021663781793706,New York,598
2011-08-23,42.27566901520262,New York,599
2011-08-24,29.712675521853104,New York,600
2011-08-25,35.27471171479548,New York,601
2011-08-26,38.82244935794855,New York,602
2011-08-27,35.71788965157494,New York,603
2011-08-28,51.33398832304901,New York,604
2011-08-29,38.25827234016314,New York,605
2011-08-30,47.31655748125398,New York,606
2011-08-31,34.691822253084005,New York,607
2011-09-01,49.60500458923805,New York,608
2011-09-02,53.17692709992112,New York,609
2011-09-03,32.97187894893071,New York,610
2011-09-04,36.46350890865652,New York,611
2011-09-05,41.88752454773684,New York,612
2011-09-06,44.02299112523053,New York,613
2011-09-07,33.73177851131988,New York,614
2011-09-08,48.059842556147004,New York,615
2011-09-09,41.8463026160412,New York,616
2011-09-10,49.22844229210586,New York,617
2011-09-11,28.37247484983007,New York,618
2011-09-12,35.372928547139985,New York,619
2011-09-13,47.99966339680677,New York,620
2011-09-14,29.830839911788782,New York,621
2011-09-15,48.68580965160839,New York,622
2011-09-16,44.335922277561274,New York,623
2011-09-17,33.72241358473824,New York,624
2011-09-18,35.654438741570296,New York,625
2011-09-19,42.994258722369615,New York,626
2011-09-20,38.160352520028034,New York,627
2011-09-21,33.424415657523824,New York,628
2011-09-22,38.204633266819876,New York,629
2011-09-23,43.98425697435495,New York,630
2011-09-24,51.99395161995746,New York,631
2011-09-25,48.70964070104921,New York,632
2011-09-26,31.270251012060626,New York,633
2011-09-27,24.11355095142926,New York,634
2011-09-28,17.558947049483837,New York,635
2011-09-29,55.160493802173086,New York,636
2011-09-30,40.158341858474955,New York,637
2011-10-01,29.29576520136142,New York,638
2011-10-02,42.560625535991186,New York,639
2011-10-03,46.437782478553935,New York,640
2011-10-04,32.230305965049695,New York,641
2011-10-05,38.08127151486501,New York,642
2011-10-06,22.968168097689663,New York,643
2011-10-07,46.965562550505524,New York,644
2011-10-08,29.254041554695256,New York,645
2011-10-09,44.75528208367737,New York,646
2011-10-10,38.56103445442666,New York,647
2011-10-11,34.41070854277804,New York,648
2011-10-12,33.07220955292938,New York,649
2011-10-13,36.88675374406635,New York,650
2011-10-14,36.01994003751622,New York,651
2011-10-15,36.09552235939208,New York,652
2011-10-16,45.39353275156964,New York,653
2011-10-17,35.897785354063544,New York,654
2011-10-18,31.792427196442464,New York,655
2011-10-19,35.42302823962527,New York,656
2011-10-20,30.120869368046392,New York,657
2011-10-21,41.31917976495626,New York,658
2011-10-22,35.93028951048713,New York,659
2011-10-23,51.201582739175294,New York,660
2011-10-24,38.35308193869421,New York,661
2011-10-25,37.481963039662695,New York,662
2011-10-26,27.304692223204306,New York,663
2011-10-27,38.468241246364165,New York,664
2011-10-28,18.93948048857996,New York,665
2011-10-29,33.00865675863703,New York,666
2011-10-30,24.517326973728014,New York,667
2011-10-31,26.46960066793687,New York,668
2011-11-01,47.25831157051905,New York,669
2011-11-02,44.32769208539045,New York,670
2011-11-03,60.11808077899464,New York,671
2011-11-04,55.78423518233919,New York,672
2011-11-05,19.441408335994666,New York,673
2011-11-06,42.62692357657504,New York,674
2011-11-07,32.93251305166855,New York,675
2011-11-08,46.304483353369704,New York,676
2011-11-09,19.478334757152975,New York,677
2011-11-10,29.90616600311876,New York,678
2011-11-11,40.34462416856536,New York,679
2011-11-12,36.3802107646473,New York,680
2011-11-13,40.30639617344758,New York,681
2011-11-14,29.412251534618015,New York,682
2011-11-15,49.230301428296784,New York,683
2011-11-16,30.76703199843435,New York,684
2011-11-17,52.09490159318802,New York,685
2011-11-18,49.07949736121011,New York,686
2011-11-19,34.855079860527866,New York,687
2011-11-20,36.56712310132657,New York,688
2011-11-21,59.23522157457703,New York,689
2011-11-22,34.1719541314896,New York,690
2011-11-23,35.93819493447703,New York,691
2011-11-24,38.961497270414455,New York,692
2011-11-25,33.7195067630533,New York,693
2011-11-26,28.01947978889876,New York,694
2011-11-27,47.36602564950003,New York,695
2011-11-28,32.95539290242501,New York,696
2011-11-29,43.12107408046738,New York,697
2011-11-30,42.758447723588716,New York,698
